gene,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10
SIK1,0.014461275348423303,0.0010100940241408122,0.007047338284059083,-8.230971530828434e-4,-0.015277534421718942,-0.0017860556901797846,0.024069574270222688,-0.0073191018869156466,0.022354891300674435,0.02789810830671821
TBPL1,-0.002019863458669793,-0.012237973916675035,-0.001960660942402371,0.012045789597056567,-0.017589779158702246,0.015943999002503314,0.001771860950895959,0.03142687152081343,0.005756852044115435,-0.023846281187061048
COX5A,0.029522714537299436,-0.024252172385476636,0.0198808960251719,0.008399990368696625,-0.023170807393421523,0.02757959322641948,-0.03273043528230652,-0.005543044108550729,-0.01486624622061812,-0.004860415998039287
SRA1,0.028923265195910156,-0.007725572328716677,0.010986265909667132,7.714784693907023e-4,-8.993088261730273e-4,0.0019360112857717221,-0.00207275655442728,0.011128639113464277,0.03254886016804005,-0.00704860294024628
MRPL43,0.004630733993270919,-0.008495769634177282,0.007699667507321901,0.005492428407699082,-0.013314391842431371,0.017259641122384796,-0.011786086561034184,-0.0045989142626811875,-0.01884316480067108,0.005278552067636309
MRPS23,0.003540033956598125,-0.013146329939274995,0.008833608306594389,0.001402324156310137,-0.013684450466277776,0.015198797910323306,0.01533146754162336,0.0078723416503280845,0.006839871226840432,-0.006027339460522248
MRPL51,0.013358873470506,-0.022435034263650292,0.0019468391580853843,0.013151920689340157,-0.020565847346997124,0.032351562443660845,0.012994363965788912,0.006664287870250527,-0.015415300174023587,-0.00981992536782558
PHF5A,0.004355892381884128,-0.014334779667660325,0.006139321471323558,0.0017730623674569114,-0.020058219432181428,0.011444027995343293,0.010844747095762247,2.0077795719529112e-4,-0.03909651982419883,-0.01294358012734452
SMAP2,0.019630321454944453,0.011006838947621273,0.01561544430596309,0.008345286008742812,-0.011969924885537837,-0.006171290751874352,0.008094045776041902,0.003366892274692065,0.02433096028641553,0.01705993189365141
MRPS16,0.011648003703413113,-0.009699956041622769,4.794748450964379e-4,-0.0011555398407009684,-0.014292317393093175,0.009065425344363134,-0.02430343992453279,-0.008706607640990814,-0.029092387882879354,0.010655673926186814
PARL,0.020495960551048405,-0.0025841862123203497,0.0019693933017391513,-0.00642615969773598,0.00505548796677138,0.02289759721968082,0.007880524718233039,0.006055114153158879,0.004085894505726002,0.016684061402995026
MPLKIP,0.009067309214961648,-0.005843438777521387,0.008068574861211769,2.5216564377985115e-4,-0.02398531170503903,0.02936590104167614,0.01773685096629446,0.012192224051819732,-0.0327146953148852,-0.012743373952235335
DNAJC7,0.013841736464480323,-0.006184875743565776,0.011679966555306839,0.00820334278282389,-0.020422738949734853,0.027474703726554625,-0.007466378456366078,0.006684200487056972,0.015236480756092848,0.006233403075106748
OAZ1,0.08579066622071592,0.010200940303030134,-0.017355854766588016,0.031257136217331394,0.008147639985311525,-0.00651903460985663,-0.05690846147516198,0.04084672062418687,-0.03237863587790977,-0.005230494533674346
MT-CO2,0.012552636419902554,-0.003932569980261618,0.01400950387420647,0.008493372060473754,0.003257076918965751,-0.023869288929696832,-0.01815887646087536,0.034122383895025664,-0.015090746819188794,0.05651279654032414
TCEAL8,-0.009426240605244749,-0.016062740870137853,-0.004488035379591494,-0.00673423059588913,-0.017397972713216674,0.0393286760721736,0.015931282144527673,0.0014036767955335771,-0.0324223171002195,0.02648004977715055
RAD23A,-0.0022627744856517015,-0.0026345152780023673,0.008206210139881539,-0.004217773324395336,-0.019535540750807327,0.013739492218214525,-0.0013891378946512465,-0.008746668289861955,0.03472836954116184,-0.02019287241431979
ERI3,0.002942881161495419,-0.011841427173319586,0.001631088754338147,-0.00588807613459013,-0.022788262959749825,0.00294896944847859,-0.013240452269533874,-0.004683675811578544,-0.005478094399236179,0.003022094364308014
R3HDM1,-0.003413440682159768,-0.009916591983684515,0.0019544383803040736,-0.0012754285676666206,-0.009902120367734767,0.011423538508053029,-0.00878721254022496,0.005205897455559064,0.007048751109475769,-0.0019959186848907376
NFE2L2,0.003506991082068933,6.953083002435043e-4,0.0016482052760820895,-0.002205079417555201,-0.013230609502566933,0.007503297493540008,0.00974690160594794,-0.011398535472398854,0.003893175828554283,0.014593732631910841
DEXI,-0.011662214648796996,-0.011455842346390008,-0.0015641220966206705,-0.00906572065056644,-0.011969369780754354,0.012885062945222982,-0.02113019551368093,0.012056190263169612,-0.002786067473511492,-0.004741662285905748
SLC25A12,-0.003650349187129824,-0.01524536035663621,0.0027047119380525122,0.002331952664254881,-0.00284467562224162,-0.003907726371685681,-0.010299159735499205,-0.0027279316834826796,-0.02924283865330028,-0.004740427977513118
ARSD,0.013157440382623965,-0.006616296236772656,0.005300371233806741,0.004581576567153271,0.0010332714761013626,-0.00226537235662022,0.0022380836183062726,-0.011681225178152142,-0.007757720344697275,-0.019443124506686567
ELP6,-0.004721337551199784,-0.009265417691036861,0.01239455195828166,0.013792161245044928,-0.015903917031954953,0.017528700931515328,-9.485744120099726e-5,-0.008495066016433558,-0.0542610295791459,-0.008571432725843492
UBE2D4,0.006672190335836511,5.082910186755039e-4,0.003212222579446626,-0.00275462497129744,-0.0066748374149263965,-0.02170600760310505,0.001136514021475906,-0.002755188208990936,-0.023633099193522484,0.0070459686415782295
NDUFA9,0.004290671168773797,-0.02002947213137846,0.01070220661220337,0.01339063239695373,-0.019373204279911863,0.005070141538358951,0.006029711378327889,0.020858944428992877,-0.004882817978706125,-0.02110252791969296
ARID4B,-0.012486764611944956,-0.009377112765161335,0.008196785662609297,0.009941105890345674,-0.01589231500788575,0.01853534867913333,0.015272646835493061,-4.561395189757872e-4,0.00542898190879764,0.014077195850338927
GRPEL1,0.004180571898381026,-0.008023598943238886,0.0037737403627575846,-0.004239517989462838,-0.020619939636879157,-0.004710908148723521,-0.005760845875619373,0.0034921678842420823,0.013485035311071444,0.010949991463515479
TBCB,0.012802991279134356,-0.031828703904479956,0.015152359024036624,0.01240781139924043,-0.02033238925336059,0.009481160530549338,-0.010577891212985871,-0.00851596314676948,-0.012203859787210163,0.04216371789499691
GMPPA,0.005934143707107903,-0.004808849327364308,-0.0077491936088350906,0.010122841582507067,-0.008502667722829699,-0.007077668273719579,0.010239180365812202,3.494433793807736e-4,0.013444141993484648,0.02674758714284565
CNIH4,0.014451241042116892,-0.012100508700034707,3.6274684864115165e-4,0.0018362243100369002,-0.027518287805412052,-0.04909531777657728,-0.014988372220014798,-0.011920780739534894,0.008527749752171417,-0.005704446138643224
RNASEH2B,-0.005739447714035937,0.00825782125102555,0.029999796504300964,0.02470316074306106,-0.021188033397095477,0.030232252113657765,-0.013695536764667669,0.01460664358569401,-0.051731332520140894,-0.010485410153262247
RNF14,5.299272115037497e-4,-0.005606244808563932,-7.058076377021806e-5,-0.004867042171217929,-0.010741336211630082,-0.007868937619854032,-0.006758724352758098,-0.023069795030214328,0.020976143065111086,0.01345105975944438
ECHS1,0.004764869940718157,-0.008645817612024978,0.011898911323132458,0.0010070263560006888,-0.016015876224769278,0.0072239182522922255,-0.0031153122582336322,-0.002326839601354912,-0.017038203022640936,0.009756424453158923
SRP72,0.0022577443739364923,-0.010327095799976933,0.010349768297853657,0.005961510279320325,-0.03612297516308091,0.030230010778721537,0.03097932695368051,-0.0014949519811098017,-2.0824258647834237e-4,0.0070082333626597035
CWC27,-0.0037407815733893662,-0.012445192580495595,0.0025501637546003924,-0.005399659764610684,-0.005879535285780072,0.014280236402420259,-0.011283174052354687,-0.007531004517186868,-0.015271430537344028,0.03825518153631149
MKLN1,-9.313610160170903e-4,-0.005132271613793639,0.00918213345467425,0.005698942015344979,-0.013233898048310275,0.0048122710974744035,0.007712010032592623,7.057621499679527e-4,0.021207216113982314,-0.0075845708378169995
TAF7,-0.014911759631683796,0.0035806719535997344,0.016409333866985523,0.016783535415281832,-0.02946950161942708,0.008233760662477104,-0.010734193309606965,0.0013853893846069731,-0.008430548766090467,0.03244338875924066
C17orf59,-0.0018346349418443797,-0.013484397469625651,-0.004177343703691381,0.02086285535137489,5.210207322855911e-4,0.014005318520758744,-0.005542739422174602,0.01060253037963079,-0.01013850209096272,0.023758172662598182
ZNF45,-0.003421967418447735,-6.581636546826913e-5,0.008575555850585942,0.01013388625256448,-8.195442498672814e-4,0.0060027468369786416,0.005127061618072149,0.027436772752085902,0.0018657256586067721,0.01916144446746539
VTI1A,0.003507657119201184,9.389019386885489e-4,0.0074011688460469,0.0015673410786902482,-0.005766473631827881,0.008272668786444852,-0.020279574514698126,0.006313585787820346,0.0013439189983420966,0.03886917610891121
CCT6A,-7.494135603612414e-5,-0.011774069691695616,0.014177155092886291,0.01051770607210148,-0.03096435237171793,0.023754708094286047,0.019269538276289182,-0.016275321881952097,-0.012038930132640315,0.03615779336809837
RARS,0.0014488792519101975,-0.006809096724129393,0.005599411335778543,-0.0019779123811927905,-0.020787262684902278,0.0037214435275966175,-0.017581155533719396,-0.008572683790484592,-0.0030568122180510476,0.0392339347940413
TMED5,0.0052664667282793474,-0.02316126151262186,0.00940108808245056,0.007015186760398414,-0.023590139257286768,0.013284184619718581,-0.018418191423233973,0.006573440707426592,0.014218401633237123,-0.024778577549423385
RCN2,-0.018699622667772392,-0.02092013446059783,0.014489680893067082,0.01043900370936255,0.00335548976356093,0.010185860592374025,0.008294048720531794,0.02260545997612883,0.030253841712745217,0.017121106358725387
LINC00926,-0.0166506546078288,0.09827447191302922,0.08342616191789767,0.10335562213470743,0.019629494079390842,-0.0014601887619054045,-0.011004015076203567,0.08788664048745701,0.029342746255703423,0.023520531976934995
N4BP2L1,-0.002280164414884226,-4.84996642075261e-5,-0.003361654537342323,0.011651064401303032,-0.013032903990171752,0.027705012377417657,0.01945451294406212,0.018345084378516736,0.03399395358426232,0.005635949555218795
IFNGR2,0.05526110076450592,0.02123757189783624,0.016325457257409637,0.003503497732970726,-0.007338643583652766,-0.0034139606400921717,0.018899277244450476,0.02597975872812769,0.0025295351964275785,0.022364162986540106
SMS,0.029395933469637713,-0.009324736325754354,0.0030027203266752133,0.009922731747449445,-0.029245478716872525,0.008408799643486705,-0.02412259804846897,0.008075608591983733,-0.031973927248457414,0.010888745155256604
SDHAF2,-0.007259746175848968,-0.03072297833757717,0.004969141177382907,0.003370685802280872,-0.011722194657245423,0.014396421594996458,0.01963353043482834,0.0029691819504066457,0.01900445502116038,0.004983943414129048
CASC7,-0.004012167250810135,-0.005452366720248141,0.002998758177465862,0.0018530642042119906,-0.023122782620989688,0.001826400485441898,0.00749383993002385,-0.007549401293675306,0.01632215111378412,0.01696951319672897
NDUFA10,0.0056553023863562465,3.016299944987572e-4,0.012834693217757653,0.0020869636404567842,-0.0054933703342315105,0.010712016573791292,-0.0070362215618581065,-0.002231460917969787,-0.013294697975576409,-0.020941312602365588
ARL2BP,-0.009487048891652507,-0.015582553565765595,0.010912164917029364,0.0026776089789485044,-0.014434731503364289,0.015313514743451316,0.013984405461435463,0.0070837862321645765,0.031030935297141394,0.054222381017143474
HES1,0.022387717524421428,0.0026880676272186526,0.011111084424659051,0.014020831148093308,-0.031727040607378736,-0.04963597499520976,-0.0027911104222013827,-0.040480113096128,-0.0032884749530880174,0.010817404104848646
CSRP1,0.006518252759363852,-0.011829280559947423,0.0075853174001050076,0.004565501275997192,-0.025539015570109274,-0.0032000187502959415,-0.006024413080312922,-0.019329375800305658,-0.01983590308756183,0.017374276394099605
ESAM,0.0025087361335246966,0.0016115091238271594,-0.06309449987627849,0.04939374634074085,-0.010808100131495609,8.351895078075103e-4,0.014750922079304679,0.01347897962882995,0.03255319711859409,0.005521347081785063
DRAM2,0.01438892023501581,0.01842898796062476,0.028326265149790898,0.022452708002174776,-0.016760958241666398,0.014797135444482256,0.010979917109570952,0.017856592938573446,-0.01929808496819822,-0.00830705059370647
FLNA,0.02736077390553341,-0.04290461039890513,-0.013415448494418935,0.02332331124101449,0.007727896387002492,-0.022237649760925564,-0.03155376234627039,-0.015975414692085726,-0.01694870894396219,0.03193545021256667
EIF5B,-0.004527235185384519,-0.004757164915722457,0.009779608307532337,9.072681147236131e-4,-0.027383310203303226,0.025185317849279135,-0.008390577842612077,0.021717237614275367,-0.007691253431041663,-0.00949386390545404
GTF2B,-0.003537019434670921,-0.007795712011888572,0.007899916097823837,0.0037837022197339605,-0.020075735338673083,0.00924766159482515,0.021840761025853285,0.013474806021160043,-0.006294600620720503,0.024231337874600477
RP11-488C13.5,-1.8358923560890888e-4,0.0029298769753901715,0.0030959183341821555,2.472920895672504e-4,0.0027239033138397504,0.006299134384504481,-0.004352070405586573,-0.014729411606754651,0.003770727365978902,0.0031823612473275767
MALT1,-0.004690561510800709,-0.0016135116021178252,9.039295323812294e-4,-0.006169048800116427,-0.0173448294622268,0.0141644999536848,-0.01631157051890197,-3.864813277612287e-4,-0.011070848357856747,0.0227267941001817
HSPB11,-0.002200671110054853,-0.00549031978319022,0.008263213054435154,0.009545333334133122,-0.009520156037218837,0.01562655756418764,-0.047805696240812115,0.016004138796101963,-0.03939608281158808,-0.02492000805535197
AK2,0.004295816097827606,-0.01282646781419705,0.00696607634896039,0.005875503987158802,-0.011738641956622395,0.023228114292645458,5.218011314972325e-4,0.007839683715747574,0.028200102834786453,-0.0071502611314397295
CALCOCO2,0.015139328794439945,-0.0051182423862300855,0.011979137597819767,0.002105069593862864,-0.018091588946258712,0.005604760752701235,-0.0014975582224347305,0.030621522593564047,0.001070141818895449,-0.03425240282923717
NDUFA5,-0.010599381686933735,-0.020666980312020047,-0.007165972448983184,0.009637615533988697,-0.024219287754562516,-4.91042838643815e-4,-0.009291572857534496,-0.0073149408948532365,0.00873551053174246,0.014485004461155
ZNF277,0.0017255828211889318,-0.006346985114419536,0.005236177914798927,-0.0036298772689394502,-0.03149718860634314,0.006928563987726889,-0.009791278753403987,0.008527315576008799,-0.003468913661563891,0.00219410339615233
TBCC,-0.017562512939921886,-0.025271547792904768,0.00706369115661672,0.0035930901251860978,-0.01698408397510843,0.007792568550787804,0.027564998176271286,0.026499994048798933,0.026163433858578843,-0.004785669762505143
TRAF3IP3,-0.030259206885404767,-0.021165180740423558,0.0041590347046063765,-0.02280714419123953,-0.056673370758583905,0.015106191582054571,0.015538532762930568,0.013350600813193655,0.004147794551838765,0.010934052607042437
FGR,0.07377563373634087,-0.032150762930470395,0.02578227731821771,0.027309228888436694,0.005017917585574077,-0.03692114455024985,0.03654389354861637,4.470067012193992e-4,0.024383134516791312,0.034659878175262775
VIPR1,0.0050947592843808565,0.0030535051088492436,-0.0011759051451607405,-0.007621255870355743,-0.009385312478820906,0.012416747353735593,0.008713142499086687,2.0973496781221085e-4,0.014228385782034654,0.020136809304084367
SUCLG2,-0.007220272891219363,-0.010193585690976947,-4.454006925362726e-4,-0.008869001279086767,-0.03633442287017299,-0.002781647620170374,0.04140061829170991,0.035320605546564146,-0.0018160788472159288,-0.032786143019771806
CIRH1A,-2.388718260140807e-4,-0.008049475044937436,-0.0023310487572956156,0.014463266441998909,-0.015979333961152482,0.016529527042553643,-0.005415935518686562,0.0033567821950580444,-0.010541103631825996,-0.017168205224474528
DNAJC8,-0.0027848969423363017,-0.0124240598776291,0.01626293807216849,0.024666531454795186,-0.033868124493240274,0.04212653908992332,0.019080855248325035,-0.0031902681014114053,0.0039697043318826595,-0.03237113494751521
TBXA2R,-0.001979512515062461,0.005438865789090048,-0.01713137348965417,0.0275093416926633,-0.008150664785715224,0.005575789737713014,0.014630811637225917,0.024348346996646644,0.007792045397916389,-0.011140101718269442
POLR2K,-0.005219514175046962,-0.00851877951777161,0.010536712884324326,0.006637071890851826,-0.008372971748817962,-0.0035422985890379965,-0.006755526061401069,0.010417338581990634,0.005102614921274152,0.01244654889283467
ARL6,-0.0012021178610706733,-0.0011346801254460968,0.0013740454059903754,-3.097762440962963e-4,-0.00426877360125358,0.0016051457783533706,0.0015357161941701822,0.0074677421973526874,-0.0022998620544464822,0.0023472601934853526
TXNDC5,-0.00148672921362692,0.002366763717904606,0.0043896764665254705,0.006283304637049858,-0.007368277658045928,0.013930219786313565,-0.0020967542240083706,-0.0027129138200818995,-0.036456970752371975,-0.006489278846111499
GABARAPL2,0.006974131569425563,-0.008908524041437616,-0.008215354118096003,0.010592788627911088,-0.024663328343616196,0.023280669875701928,-0.03220099399870326,0.008185911722987795,-0.0063648446973339655,0.020756976382869267
STX5,0.002708116551500487,-0.002997484024851861,0.020044225250683657,0.02634384394823523,-0.010697733440257266,0.011036307321974078,0.025055749376012775,-0.0034867767879977786,-0.005091704918147615,0.01847479667366517
CCNA2,0.0029463446099957757,-0.00695745539163551,0.003305950390641302,0.0038635383372457054,-0.005322935162753409,0.011469592016037923,-0.013605929056157704,0.02099942628313284,-0.03864927613285634,-0.018418599252524735
MED28,0.010546884330889014,0.002178344581149528,0.016365414955498207,0.0035841283872780723,-0.020064020596655005,0.011500993638967972,0.00421917999279286,-0.009120563413135569,0.007411806872281596,-0.04304022254415836
C4orf33,0.008586703183829873,-0.006811169681021777,-0.0019167225480332965,0.0025845402252630007,-0.001350295820169095,-0.0031974275892542466,-6.627187703877558e-4,-0.0030463273301403475,0.045218165178483725,-0.021808542753901636
TRPM4,0.010261926905914981,3.4220183322180794e-4,6.261027479248824e-4,-0.004288525926313131,0.010350746561450753,0.018048795273499153,0.010014059528323353,-0.00317658553144785,0.00305537263762983,0.012779358988392978
YPEL2,0.006855640832191668,0.0059635398151491655,0.005251149335903874,1.9700462870033525e-4,-0.017472918863389697,-0.018865857417155775,0.02088959151068346,-0.018162295682751156,-4.899250067063674e-4,-0.0034849371666878575
PELI1,0.006850034146663667,0.006281221569167188,0.009726564677029027,5.013902686786546e-4,-0.00927617730890326,0.0011395345725729222,0.0036844865952575163,0.02260347304268079,0.002839326195226856,-0.009071194120407713
LAMTOR5,0.022042136318370785,-0.010507544477483723,0.02174856932459256,0.015187583268420516,-0.026266718859925202,0.00652736196563939,-0.015870827848591777,0.012264919097189499,0.003548403994508694,0.025513018332618036
IL16,-0.01164004807144694,-0.013093906279899158,0.010974851653658326,0.0032377546826833784,-0.0355554166548717,0.019380402400899444,-0.00345125981954265,0.006386020081878635,-0.007198126326533738,-0.0037254641338027392
NBR1,-7.76095441178261e-4,-0.0030892919843249463,0.004383999207624634,0.013583373658876336,-0.010024711013923148,-0.0076495434536385624,-0.004117246838453812,0.007077631912902316,-0.015694644107730915,-0.024543261754046378
PLEKHJ1,0.004130549348534484,-0.018608672240758035,0.012320195605622418,0.016495776122698754,-0.012371902405987751,0.0033783307970723774,4.1680982710926733e-4,0.0076826355918764265,0.011442992643534525,0.011650123987691217
ANKHD1,-0.00398262954020584,-0.009683059043289437,0.004266160071244931,-0.002060985845960791,-0.013243348897229437,0.02207799526264164,-0.02659314111294672,-0.008584677123329075,-0.026740845680182056,-0.02608559677476748
HCFC2,-0.0024180784562006508,0.004493821189456298,0.005832058816738163,0.0039346389308554455,-0.01769178602279366,4.2804995514443306e-4,-0.005645555611070857,0.014717708354922377,-0.001524566413233795,0.007237290542063453
ABHD17B,-0.005333803154491141,-0.009787104941562538,0.0130079733814526,0.014159397216634183,0.002111416035860278,0.00466253889421726,1.3581451150208916e-4,0.01655754206071361,-0.006121365914407958,-0.01428948424709081
UBE2B,0.0028708608541370344,-0.010548103841166973,-0.010396510760650297,0.010780660137552498,-0.03550809591519927,-0.02238451791937006,0.00838429283253145,-0.0020342010664052335,0.024749410293000793,2.519387944071788e-4
TMEM219,0.028493871233361782,-0.006118968007546432,-0.024328058235722413,-0.006496754456819912,7.953459796120251e-5,0.031974098489309676,0.014528492328149767,0.003183089987529499,0.011903106359885115,0.019752566136265526
ARMCX5,-0.0026103011145992222,-0.0023876228805784247,7.650578583473581e-4,-0.005513452698777367,-0.0077260915393881835,0.016663500911160825,0.011811457092354479,-0.01039888410446604,0.0204478965295179,-0.0024948362467361353
PSMC6,-3.493215347126506e-5,-0.010043530405389446,0.009069367273992206,0.01461248495424524,-0.01719573050638952,0.006759606202571514,0.004475663721508989,0.0027341197815014292,-0.005298482237077671,0.007320697884081271
CEP68,-0.006717702494837245,0.002142306331258782,0.0028716206124589807,-0.0034906194462445356,-0.013507273732648126,-0.009307558745308836,0.01653685497907208,0.005115094027006452,0.01639659858993808,-0.017428113800453476
MGMT,0.0011749899001890997,-0.02052521853643757,0.00652289639254677,-6.209963578091253e-4,-0.0073445418622574785,0.02064412911515796,0.011576868930157089,0.008402862584871693,-0.00267146752862085,-0.006202095911946434
NCR3,-0.020859720127232105,-0.05753968535185331,0.02397177731896117,0.03512744735926903,0.037436361209076854,0.009296389920739879,-0.06443249535369243,0.012875132573894955,0.08238567329466086,0.05184147019819725
EVA1B,0.007024445062122715,-0.0046173817182314355,0.0027187628782936175,0.0014509682213582756,0.009581998417906369,0.013587032257123861,-0.00112460630728751,-0.004404795754873792,0.01709511432462354,-0.00676927284217962
IL6,6.311893791101115e-4,0.02098738267327389,0.017629025957374145,0.017844133037394343,0.002551364662298235,0.002217804999398899,0.003989059062775751,0.006565590114960257,-0.002834586592844006,0.009662790843102854
SREK1,-0.0026487189367919734,-0.006562097076256833,0.007849120187392316,0.0015778589858722728,-0.012758046685942957,0.0150591402069218,-0.010561106172181357,0.010872563773828427,0.009363131128481812,-0.012904621981372474
RP11-301O19.1,0.00541495895598849,-6.68090716197607e-4,0.0012011767892092095,-0.002225808540729213,0.006055124186513573,0.016292643211736336,0.020840478355239705,0.0058306542670488294,-0.009048566842712612,0.014519678845172862
BIK,-9.062034755493593e-4,0.002598516945798653,7.290940014397125e-4,-0.0036410402980578587,-0.01356980087225941,0.021831802246356804,-9.095302655493886e-4,0.01731414843214632,-0.026520136322608263,0.0029740668596645275
MRPL14,0.007778227853146608,-0.006585582782918471,0.007230622903671602,-0.0021344164299440136,-0.024616102058328152,0.04590903160779795,-0.012097164366702783,-0.01798827123631061,0.027833854763657382,0.002774940416407545
LRRFIP1,0.029867908725294264,-0.016020401672689907,0.006303288791826484,-0.0010700985268376716,-0.03953488628228285,-0.007634522861324079,0.007767559275727489,0.0075525715224573145,0.011786832199101382,0.02427263091024783
KDELR2,0.014024185419716772,-0.03206468752864103,0.007169991744665073,0.011887468858863244,-0.01624950840968555,0.009593169828338455,-0.002244829328943815,0.0045651450097127675,-0.03580620015270033,0.00118900473930733
ANKRD27,-0.0033237222517392244,-0.002082155443078377,0.00693759955964004,0.004031488742705613,-0.009658400965932309,0.009820241017110565,-0.002267733567656901,-1.24797734041862e-4,0.0035317426303764976,0.008253671804027045
ANKRD54,-0.004770524958803092,3.898120391020559e-4,0.011483549029033355,0.01005912673023733,-0.006168795943328368,0.006697692392022779,-0.004892667424458568,0.02080809178339336,0.004111652627888347,0.010255894125096
BUB3,-0.017048828860986135,-0.026191090338006272,0.012602624959296089,6.885114739250521e-4,-0.02309288359601859,0.03547200075087443,-0.022014936641256568,0.0201073115131451,-0.015256960482214896,-0.01713090483396596
VPS51,-0.0040648565935048455,-0.006434641141600215,0.003654144140893385,-0.0018210066962959202,-0.013011434057392442,3.5863261492169565e-4,0.02328133753340668,-0.01358987835504554,0.012963109115623608,-0.0041364847840126475
EIF1AY,-0.00798600013264388,0.007346461461614939,0.013679877989341767,0.02080104940158248,-0.03152773966149459,-0.003017494448642911,0.028320135803809293,0.02343825753950442,-0.005945592356938302,0.029626108782555928
BET1,-0.0014621479216216553,-0.004840231812445779,-0.0029171690087069,0.01495305919654057,-0.015546177114235536,0.011260535743159774,0.026328019920233595,0.022136064327458304,0.0146620861103996,0.017034271200003115
CD247,-0.04020560962562117,-0.10796614098136705,0.011622842290616059,0.013559190146239937,0.027368289668391572,0.009719845127206842,0.06382782801311351,0.028588635718129394,-0.009572616823133396,-0.013708853325278911
TOP2A,6.09097239131671e-4,-0.004193802505604375,0.0022958564853811482,0.002603414066845275,-0.007841795257530015,0.010175165100847556,-0.005303404103384519,0.00851692411428448,-0.04408216077608415,-0.011618788928027849
AATK,0.004096410402805352,3.8576172668937706e-5,-0.020806321057982156,0.01860677375785957,-0.0074080204160961475,0.002465590758757048,0.007018906905399438,0.0072412930735094565,0.014249657727867007,3.5477678175059546e-5
DOHH,1.960533254726756e-5,-0.00961545322597639,0.006511096423464418,0.004249498652969888,-0.010534179335575006,0.006455105109895349,0.03399961169439535,-0.010352108199676994,0.004523597123949993,0.01841731850500282
TAF10,0.006240909170190209,-0.010708522393248491,0.006227640652873525,0.006820985322042646,-0.02343198658271522,0.019811398757682234,0.0060060409806568975,-0.03619220052454966,-0.048984929930127555,0.012354377180056093
MNAT1,-0.0057779809637305436,-0.01145498035464658,0.008731818843407589,0.006418028654754815,0.008201309969367687,0.0022784790133417356,0.022338233253614913,0.00713982975021595,-0.004016807681182477,0.011559539841849154
TOP2B,4.717306658829642e-4,-0.011107481640465043,0.005925781723892689,7.918205583273994e-4,-0.01330105571221825,0.026951290374272262,-0.0013785003068760265,-0.0034598184615221577,0.009884386708042125,0.0024561260557528913
TBCK,-0.0035758993899417525,0.0015066072361318537,-0.014026028448023847,0.002583665451107977,-0.007491235748093303,2.908711282581521e-4,0.021420119203194643,-0.008473217824516053,-0.010561775067011158,-0.020029639723473876
CEACAM4,0.015740211297271232,0.0017465432481779677,0.00160843301813008,-0.003182371126827252,0.00386566727177611,0.0016711863356730424,-0.005213476404725428,-0.009323175957191768,0.0050408826210524066,-0.0062671878855138745
RNF7,0.02678521752898861,-0.02231378649798642,0.005381809804404365,-0.015441849979312342,-0.013071568383557039,0.02731107059443342,-0.004980693754465687,0.001610327739511961,-0.009018406362195803,0.02952910719956951
FAM43A,-0.004071565501151145,-0.010026411225997728,0.012832848658910882,0.015932682843999943,0.009329825235504003,0.015233969870543214,-0.006217221605407118,0.01716775832921385,0.0595435714578762,0.03002107112532861
MUM1,-0.004268974971620522,-0.006378278697121286,0.004077839371622196,0.004248673548553984,-0.0016449870084455681,-0.0012277755210664155,0.001968761218883436,-0.0072555912649393374,0.017346100821894955,-1.260671980594211e-4
BBC3,0.0046762668529872755,-0.02121898618728254,-0.0076989310130266796,0.004957526665766783,-0.010616314391937892,0.0036017559743342915,0.03456877982391586,-0.007160604618452237,0.041993491995576566,-0.013129131993032178
TMEM229B,-0.0012971366539857095,-0.007867560782562356,0.0011577301213914985,-0.002323440885622808,-0.008151094725595333,-0.010951812275489171,0.007850038923755066,0.007485081540900273,-0.01279640631607109,-0.006188979437959728
TBC1D8,0.01621419068624499,-0.007651035531184412,0.0036318474940733874,-8.10261289415635e-4,-0.029662780374099616,-0.03891597489145447,-2.2388556360353445e-4,0.005768222638759947,-0.010421645917229733,0.02811952963827951
DYNC2LI1,-0.001516058770790853,-0.010783918522066867,0.004585386828032098,0.0011505585198440353,0.0012075659182866577,0.010532720335051685,0.003954639301444483,-9.291766619768477e-4,0.018604196681534287,0.005076820015736045
PDZD4,-0.003957767967705352,-0.01032027830391175,-1.4126476824017603e-4,0.001400037939952791,0.00808297057241116,-0.0046553357072205625,0.005592027522635359,-0.0028569110756262025,0.0027765349105241858,0.010099880183385543
SLC2A13,0.004182394592289497,0.0026480892560598853,0.0046254417615108154,0.004274106091917004,0.004215239251172941,-0.012670048459958411,-0.003452071413781974,0.010132819734353815,0.015727351642478817,-0.009976045145396246
C1orf54,0.007318706464827425,-0.006050304836520089,0.005091346331853268,7.076476888186297e-4,-0.010898199297944179,0.01754771217768338,-0.0187251762674483,-0.03044486255418415,0.017968421124095187,9.389590467465636e-4
ZNF747,-0.0035902930440831616,-0.001021109153812109,0.006560696854482155,0.007029384608655508,-0.003775068149538555,0.014434817025189546,-0.005728794024871404,0.018426654513874166,-0.038501358411600066,-1.5071649426843986e-4
VPS72,-2.7509117854463555e-4,-0.01277269989073996,0.005542277592303277,0.006761615999522702,-0.010179165597127457,0.009316878837720106,0.0017280190748810303,-0.03428375724326055,-0.035434197375006686,0.02106301905726187
